Date,Open,High,Low,Close,Adj Close,Volume
2020-09-17,9.058800,9.058800,9.058800,9.058800,9.058800,0
2020-09-18,9.077000,9.077000,9.077000,9.089250,9.089250,1
2020-09-21,9.086000,9.332000,9.086000,9.298850,9.298850,5
2020-09-22,9.343500,9.348500,9.343500,9.348400,9.348400,10
2020-09-23,9.404000,9.429500,9.395000,9.482250,9.482250,77
2020-09-24,9.539500,9.590000,9.484000,9.510200,9.510200,207
2020-09-25,9.492000,9.597000,9.492000,9.584950,9.584950,42
2020-09-28,9.556000,9.559000,9.466500,9.475100,9.475100,36
2020-09-29,9.463000,9.463000,9.429500,9.424200,9.424200,30
2020-09-30,9.464000,9.464000,9.346000,9.344050,9.344050,63
2020-10-01,9.314000,9.314000,9.299000,9.298850,9.298850,4
2020-10-02,9.331500,9.331500,9.326500,9.324000,9.324000,6
2020-10-05,9.273500,9.273500,9.216000,9.228500,9.228500,10
2020-10-06,9.206500,9.301500,9.206500,9.330950,9.330950,9
2020-10-07,9.303500,9.307500,9.285500,9.289350,9.289350,15
2020-10-08,9.263000,9.263000,9.263000,9.267000,9.267000,1
2020-10-09,9.149500,9.152000,9.149500,9.146600,9.146600,12
2020-10-12,9.144000,9.151500,9.144000,9.137450,9.137450,11
2020-10-13,9.243500,9.243500,9.243500,9.243850,9.243850,1
2020-10-14,9.234500,9.234500,9.197000,9.235300,9.235300,10
2020-10-15,9.375000,9.375000,9.370500,9.364150,9.364150,12
2020-10-16,9.369000,9.369000,9.369000,9.357150,9.357150,10
2020-10-19,9.340550,9.340550,9.340550,9.340550,9.340550,0
2020-10-20,9.295500,9.295500,9.264500,9.266100,9.266100,11
2020-10-21,9.206000,9.206000,9.206000,9.200500,9.200500,2
2020-10-22,9.249500,9.249500,9.249500,9.260950,9.260950,2
2020-10-23,9.266000,9.266000,9.238500,9.236150,9.236150,11
2020-10-26,9.243000,9.243000,9.243000,9.243000,9.243000,0
2020-10-27,9.163400,9.163400,9.163400,9.163400,9.163400,0
2020-10-28,9.372500,9.372500,9.372500,9.347550,9.347550,53
2020-10-29,9.527000,9.527000,9.527000,9.525600,9.525600,3
2020-10-30,9.567000,9.567000,9.514500,9.554750,9.554750,26
2020-11-02,9.588000,9.588000,9.588000,9.584050,9.584050,11
2020-11-03,9.420650,9.420650,9.420650,9.420650,9.420650,20
2020-11-04,9.399500,9.482000,9.399500,9.311000,9.311000,15
2020-11-05,9.330000,9.330000,9.155000,9.173450,9.173450,20
2020-11-06,9.149150,9.149150,9.149150,9.149150,9.149150,40
2020-11-09,9.020000,9.042500,9.020000,9.022850,9.022850,158
2020-11-10,9.033500,9.035000,9.033500,9.014700,9.014700,53
2020-11-11,9.083000,9.088000,9.083000,9.089250,9.089250,81
2020-11-12,9.117000,9.135000,9.117000,9.173450,9.173450,158
2020-11-13,9.166750,9.166750,9.166750,9.166750,9.166750,0
2020-11-16,9.079350,9.079350,9.079350,9.079350,9.079350,27
2020-11-17,9.053050,9.053050,9.053050,9.053050,9.053050,16
2020-11-18,9.044500,9.044500,8.987000,8.988750,8.988750,27
2020-11-19,9.025000,9.025000,9.025000,8.985550,8.985550,35
2020-11-20,8.990000,9.005500,8.990000,9.001700,9.001700,5
2020-11-23,8.978500,9.034500,8.978500,9.037500,9.037500,3
2020-11-24,9.013500,9.013500,8.924000,8.915850,8.915850,22
2020-11-25,8.864500,8.864500,8.864500,8.830000,8.830000,10
2020-11-27,8.840950,8.840950,8.840950,8.840950,8.840950,0
2020-11-30,8.874500,8.874500,8.874500,8.869200,8.869200,2
2020-12-01,8.877500,8.877500,8.805000,8.819900,8.819900,74
2020-12-02,8.814000,8.871500,8.814000,8.802050,8.802050,30
2020-12-03,8.754500,8.754500,8.754500,8.755800,8.755800,3
2020-12-04,8.787350,8.787350,8.787350,8.787350,8.787350,0
2020-12-07,8.858000,8.880000,8.858000,8.741250,8.741250,269
2020-12-08,8.768100,8.768100,8.768100,8.768100,8.768100,0
2020-12-09,8.830800,8.830800,8.830800,8.830800,8.830800,119
2020-12-10,8.781150,8.781150,8.781150,8.781150,8.781150,0
2020-12-11,8.813700,8.813700,8.813700,8.813700,8.813700,0
2020-12-14,8.732100,8.732100,8.732100,8.732100,8.732100,83
2020-12-15,8.720500,8.725500,8.720500,8.713850,8.713850,13
2020-12-16,8.684300,8.684300,8.684300,8.684300,8.684300,0
2020-12-17,8.563100,8.563100,8.563100,8.563100,8.563100,0
2020-12-18,8.597700,8.597700,8.597700,8.597700,8.597700,0
2020-12-21,8.656500,8.656500,8.656500,8.623650,8.623650,7
2020-12-22,8.686000,8.686000,8.686000,8.739750,8.739750,6
2020-12-23,8.653500,8.653500,8.653500,8.660250,8.660250,1
2020-12-24,8.616000,8.628000,8.602500,8.628850,8.628850,0
2020-12-28,8.602500,8.604500,8.602500,8.656500,8.656500,4
2020-12-29,8.618450,8.618450,8.618450,8.618450,8.618450,0
2020-12-30,8.568000,8.568000,8.568000,8.550650,8.550650,1
2020-12-31,8.540000,8.540000,8.540000,8.586650,8.586650,0
2021-01-04,8.556000,8.556000,8.556000,8.547750,8.547750,1
2021-01-05,8.526000,8.526000,8.460000,8.464550,8.464550,8
2021-01-06,8.406500,8.406500,8.406500,8.426750,8.426750,9
2021-01-07,8.437400,8.437400,8.437400,8.437400,8.437400,0
2021-01-08,8.421000,8.443500,8.414000,8.443100,8.443100,113
2021-01-11,8.520800,8.520800,8.520800,8.520800,8.520800,0
2021-01-12,8.547000,8.547000,8.547000,8.465950,8.465950,128
2021-01-13,8.426500,8.497500,8.426500,8.479600,8.479600,35
2021-01-14,8.523500,8.523500,8.523500,8.468850,8.468850,8
2021-01-15,8.534500,8.558500,8.534500,8.559450,8.559450,78
2021-01-19,8.572500,8.572500,8.541000,8.541150,8.541150,2
2021-01-20,8.502500,8.502500,8.502500,8.500500,8.500500,1
2021-01-21,8.464500,8.464500,8.436500,8.414700,8.414700,7
2021-01-22,8.455000,8.455000,8.455000,8.494750,8.494750,2
2021-01-25,8.542650,8.542650,8.542650,8.542650,8.542650,60
2021-01-26,8.539700,8.539700,8.539700,8.539700,8.539700,60
2021-01-27,8.626500,8.626500,8.610000,8.651250,8.651250,127
2021-01-28,8.587500,8.587500,8.587500,8.585900,8.585900,1
2021-01-29,8.626500,8.630500,8.561500,8.573400,8.573400,327
2021-02-01,8.565500,8.592000,8.565500,8.587400,8.587400,3
2021-02-02,8.556000,8.605500,8.556000,8.619950,8.619950,5
2021-02-03,8.606000,8.606000,8.595000,8.594000,8.594000,6
2021-02-04,8.607500,8.607500,8.607500,8.641550,8.641550,1
2021-02-05,8.533150,8.533150,8.533150,8.533150,8.533150,50
2021-02-08,8.540000,8.540000,8.506000,8.500500,8.500500,30
2021-02-09,8.487000,8.487000,8.487000,8.446650,8.446650,1
2021-02-10,8.426500,8.445500,8.426500,8.448800,8.448800,78
2021-02-11,8.486100,8.486100,8.486100,8.486100,8.486100,50
2021-02-12,8.466700,8.466700,8.466700,8.466700,8.466700,50
2021-02-16,8.428850,8.428850,8.428850,8.428850,8.428850,73
2021-02-17,8.475500,8.475500,8.475500,8.503400,8.503400,28
2021-02-18,8.464550,8.464550,8.464550,8.464550,8.464550,0
2021-02-19,8.448000,8.448000,8.432500,8.471700,8.471700,6
2021-02-22,8.433500,8.500000,8.433500,8.476000,8.476000,9
2021-02-23,8.479500,8.479500,8.479500,8.483900,8.483900,123
2021-02-24,8.449000,8.449000,8.420500,8.405500,8.405500,7
2021-02-25,8.457350,8.457350,8.457350,8.457350,8.457350,0
2021-02-26,8.557500,8.652000,8.557500,8.643800,8.643800,9
2021-03-01,8.617500,8.628000,8.560000,8.558700,8.558700,36
2021-03-02,8.474600,8.474600,8.474600,8.474600,8.474600,30
2021-03-03,8.465000,8.465000,8.465000,8.484650,8.484650,2
2021-03-04,8.576350,8.576350,8.576350,8.576350,8.576350,339
2021-03-05,8.548500,8.565000,8.548500,8.538250,8.538250,6
2021-03-08,8.520050,8.520050,8.520050,8.520050,8.520050,27
2021-03-09,8.465950,8.465950,8.465950,8.465950,8.465950,0
2021-03-10,8.427450,8.427450,8.427450,8.427450,8.427450,200
2021-03-11,8.397500,8.397500,8.384500,8.413950,8.413950,13
2021-03-12,8.428850,8.428850,8.428850,8.428850,8.428850,0
2021-03-15,8.474580,8.474580,8.474580,8.474580,8.474580,0
2021-03-16,8.472400,8.472400,8.472400,8.472400,8.472400,0
2021-03-17,8.419650,8.419650,8.419650,8.419650,8.419650,0
2021-03-18,8.406500,8.406500,8.406500,8.504850,8.504850,1
2021-03-19,8.520800,8.520800,8.520800,8.520800,8.520800,1
2021-03-22,8.487500,8.487500,8.487500,8.487500,8.487500,1
2021-03-23,8.528500,8.528500,8.528500,8.619200,8.619200,61
2021-03-24,8.574500,8.574500,8.574500,8.584450,8.584450,3
2021-03-25,8.638550,8.638550,8.638550,8.638550,8.638550,0
2021-03-26,8.609000,8.609000,8.609000,8.590350,8.590350,1
2021-03-29,8.613000,8.613000,8.613000,8.549950,8.549950,61
2021-03-30,8.551000,8.551000,8.551000,8.544100,8.544100,2
2021-03-31,8.553500,8.553500,8.525000,8.559450,8.559450,2
2021-04-01,8.526000,8.526000,8.526000,8.533150,8.533150,1
2021-04-05,8.537500,8.537500,8.537500,8.537500,8.537500,5
2021-04-06,8.489700,8.489700,8.489700,8.489700,8.489700,0
2021-04-07,8.456000,8.456000,8.441000,8.480350,8.480350,4
2021-04-08,8.484500,8.484500,8.484500,8.471700,8.471700,1
2021-04-09,8.457000,8.457000,8.457000,8.489700,8.489700,2
2021-04-12,8.509500,8.509500,8.492500,8.492550,8.492550,3
2021-04-13,8.479000,8.479000,8.479000,8.481750,8.481750,5
2021-04-14,8.400500,8.400500,8.400500,8.402650,8.402650,22
2021-04-15,8.379400,8.379400,8.379400,8.379400,8.379400,0
2021-04-16,8.377000,8.377000,8.377000,8.362600,8.362600,3
2021-04-19,8.356000,8.356000,8.313500,8.298750,8.298750,29
2021-04-20,8.261000,8.350000,8.261000,8.361200,8.361200,104
2021-04-21,8.365500,8.371500,8.365500,8.343050,8.343050,8
2021-04-22,8.328000,8.372000,8.328000,8.374500,8.374500,7
2021-04-23,8.344500,8.344500,8.318500,8.285700,8.285700,5
2021-04-26,8.285000,8.297500,8.285000,8.282250,8.282250,72
2021-04-27,8.274050,8.274050,8.274050,8.274050,8.274050,10
2021-04-28,8.180650,8.180650,8.180650,8.180650,8.180650,20
2021-04-29,8.183300,8.183300,8.183300,8.183300,8.183300,0
2021-04-30,8.201500,8.309000,8.201000,8.315300,8.315300,88
2021-05-03,8.330000,8.330000,8.330000,8.278150,8.278150,1
2021-05-04,8.359500,8.359500,8.359500,8.337500,8.337500,4
2021-05-05,8.334500,8.358000,8.305000,8.358400,8.358400,11
2021-05-06,8.317400,8.317400,8.317400,8.317400,8.317400,0
2021-05-07,8.303000,8.303000,8.211000,8.213550,8.213550,6
2021-05-10,8.207500,8.233000,8.207500,8.263800,8.263800,80
2021-05-11,8.255600,8.255600,8.255600,8.255600,8.255600,0
2021-05-12,8.327000,8.327000,8.327000,8.330550,8.330550,92
2021-05-13,8.366100,8.366100,8.366100,8.366100,8.366100,10
2021-05-14,8.256500,8.256500,8.242000,8.233150,8.233150,66
2021-05-17,8.235500,8.249500,8.235500,8.250150,8.250150,28
2021-05-18,8.214250,8.214250,8.214250,8.214250,8.214250,10
2021-05-19,8.207000,8.294500,8.207000,8.331250,8.331250,13
2021-05-20,8.293000,8.341000,8.293000,8.313250,8.313250,16
2021-05-21,8.389250,8.389250,8.389250,8.389250,8.389250,10
2021-05-24,8.354500,8.354500,8.354500,8.331250,8.331250,2
2021-05-25,8.298500,8.298500,8.298500,8.307700,8.307700,2
2021-05-26,8.289000,8.352500,8.289000,8.362600,8.362600,4
2021-05-27,8.374000,8.374000,8.374000,8.340300,8.340300,1
2021-05-28,8.356000,8.365500,8.356000,8.346550,8.346550,24
2021-06-01,8.290500,8.311000,8.288000,8.307700,8.307700,5
2021-06-02,8.317000,8.317000,8.298000,8.296700,8.296700,3
2021-06-03,8.383500,8.383500,8.383500,8.382950,8.382950,13
2021-06-04,8.314650,8.314650,8.314650,8.314650,8.314650,0
2021-06-07,8.273500,8.273500,8.273500,8.259700,8.259700,455
2021-06-08,8.256500,8.256500,8.256500,8.259000,8.259000,2
2021-06-09,8.257500,8.257500,8.257500,8.282250,8.282250,213
2021-06-10,8.272000,8.272000,8.272000,8.272000,8.272000,14
2021-06-11,8.347250,8.347250,8.347250,8.347250,8.347250,13
2021-06-14,8.319000,8.319000,8.319000,8.324320,8.324320,11
2021-06-15,8.327800,8.327800,8.327800,8.327800,8.327800,0
2021-06-16,8.315000,8.315000,8.315000,8.481050,8.481050,32
2021-06-17,8.469000,8.469000,8.469000,8.541150,8.541150,32
2021-06-18,8.561500,8.676500,8.561500,8.665500,8.665500,31
2021-06-21,8.654500,8.665500,8.614500,8.578550,8.578550,185
2021-06-22,8.601000,8.601000,8.525500,8.529500,8.529500,12
2021-06-23,8.550500,8.550500,8.503000,8.528800,8.528800,28
2021-06-24,8.499050,8.499050,8.499050,8.499050,8.499050,0
2021-06-25,8.493300,8.493300,8.493300,8.493300,8.493300,0
2021-06-28,8.519000,8.533000,8.519000,8.523700,8.523700,143
2021-06-29,8.549000,8.549500,8.549000,8.560900,8.560900,130
2021-06-30,8.569500,8.569500,8.569500,8.619200,8.619200,10
2021-07-01,8.620000,8.634500,8.620000,8.631100,8.631100,13
2021-07-02,8.625000,8.644500,8.590500,8.608050,8.608050,42
2021-07-06,8.700950,8.700950,8.700950,8.700950,8.700950,80
2021-07-07,8.701500,8.722500,8.684000,8.727550,8.727550,226
2021-07-08,8.732500,8.783000,8.732500,8.788900,8.788900,110
2021-07-09,8.785500,8.785500,8.667000,8.682050,8.682050,68
2021-07-12,8.696400,8.696400,8.696400,8.696400,8.696400,25
2021-07-13,8.687500,8.782000,8.687500,8.776550,8.776550,41
2021-07-14,8.765000,8.765000,8.745500,8.744300,8.744300,21
2021-07-15,8.742500,8.742500,8.742500,8.836250,8.836250,3
2021-07-16,8.831500,8.831500,8.831500,8.851100,8.851100,1
2021-07-19,8.899000,8.965000,8.899000,8.963000,8.963000,25
2021-07-20,9.043000,9.043000,9.007000,9.010650,9.010650,7
2021-07-21,8.875500,8.875500,8.875500,8.871550,8.871550,8
2021-07-22,8.845650,8.845650,8.845650,8.845650,8.845650,0
2021-07-23,8.868400,8.868400,8.868400,8.868400,8.868400,0
2021-07-26,8.828000,8.828000,8.828000,8.831600,8.831600,10
2021-07-27,8.888500,8.888500,8.888500,8.876250,8.876250,55
2021-07-28,8.856000,8.856000,8.856000,8.817550,8.817550,2
2021-07-29,8.722950,8.722950,8.722950,8.722950,8.722950,0
2021-07-30,8.769500,8.769500,8.769500,8.831600,8.831600,10
2021-08-02,8.825000,8.825000,8.824500,8.825350,8.825350,2
2021-08-03,8.807500,8.810000,8.807500,8.809000,8.809000,12
2021-08-04,8.815000,8.815000,8.815000,8.837850,8.837850,101
2021-08-05,8.809800,8.809800,8.809800,8.809800,8.809800,0
2021-08-06,8.833000,8.833000,8.833000,8.884950,8.884950,17
2021-08-09,8.907500,8.926500,8.907500,8.935750,8.935750,60
2021-08-10,8.942500,8.942500,8.934000,8.919800,8.919800,52
2021-08-11,8.871500,8.871500,8.871500,8.860550,8.860550,3
2021-08-12,8.856500,8.856500,8.856500,8.848750,8.848750,2
2021-08-13,8.797400,8.797400,8.797400,8.797400,8.797400,0
2021-08-16,8.823000,8.823000,8.823000,8.828450,8.828450,2
2021-08-17,8.852500,8.852500,8.852500,8.908700,8.908700,11
2021-08-18,8.889700,8.889700,8.889700,8.889700,8.889700,0
2021-08-19,8.955000,8.955000,8.955000,9.039950,9.039950,1
2021-08-20,9.048500,9.075000,9.026500,9.026900,9.026900,70
2021-08-23,8.987500,8.987500,8.957500,8.899150,8.899150,244
2021-08-24,8.904000,8.904000,8.870000,8.829250,8.829250,5
2021-08-25,8.795050,8.795050,8.795050,8.795050,8.795050,0
2021-08-26,8.840150,8.840150,8.840150,8.840150,8.840150,0
2021-08-27,8.717650,8.717650,8.717650,8.717650,8.717650,0
2021-08-30,8.703500,8.703500,8.703500,8.661750,8.661750,1
2021-08-31,8.651000,8.679500,8.651000,8.685100,8.685100,48
2021-09-01,8.686000,8.698500,8.686000,8.687350,8.687350,5
2021-09-02,8.651250,8.651250,8.651250,8.651250,8.651250,0
2021-09-03,8.657500,8.657500,8.649500,8.645300,8.645300,41
2021-09-07,8.655000,8.655000,8.654000,8.675300,8.675300,206
2021-09-08,8.703200,8.703200,8.703200,8.703200,8.703200,215
2021-09-09,8.683500,8.683500,8.683500,8.671500,8.671500,12
2021-09-10,8.652750,8.652750,8.652750,8.652750,8.652750,0
2021-09-13,8.646030,8.646030,8.646030,8.646030,8.646030,50
2021-09-14,8.652500,8.652500,8.608500,8.649750,8.649750,39
2021-09-15,8.583700,8.583700,8.583700,8.583700,8.583700,0
2021-09-16,8.593500,8.623500,8.593500,8.634850,8.634850,27
2021-09-17,8.615000,8.677000,8.615000,8.698700,8.698700,19
2021-09-20,8.750500,8.777500,8.750500,8.747400,8.747400,13
2021-09-21,8.697500,8.697500,8.697500,8.682050,8.682050,2
2021-09-22,8.664000,8.664000,8.648500,8.666250,8.666250,5
2021-09-23,8.658000,8.658000,8.658000,8.569700,8.569700,1
2021-09-24,8.610500,8.617500,8.610500,8.595500,8.595500,24
2021-09-27,8.608800,8.608800,8.608800,8.608800,8.608800,0
2021-09-28,8.661000,8.687500,8.661000,8.671500,8.671500,22
2021-09-29,8.687500,8.725500,8.682500,8.768850,8.768850,119
2021-09-30,8.749000,8.749000,8.741500,8.744300,8.744300,3
2021-10-01,8.772500,8.772500,8.624000,8.623650,8.623650,4
2021-10-04,8.615000,8.615000,8.566000,8.577050,8.577050,9
2021-10-05,8.542650,8.542650,8.542650,8.542650,8.542650,26
2021-10-06,8.562000,8.623000,8.554500,8.588850,8.588850,90
2021-10-07,8.588100,8.588100,8.588100,8.588100,8.588100,0
2021-10-08,8.593000,8.593000,8.549500,8.544800,8.544800,3
2021-10-11,8.587000,8.587000,8.587000,8.574100,8.574100,1
2021-10-12,8.556500,8.556500,8.556500,8.556500,8.556500,0
2021-10-13,8.507000,8.507000,8.507000,8.507000,8.507000,0
2021-10-14,8.479000,8.479000,8.435000,8.450950,8.450950,73
2021-10-15,8.423500,8.423500,8.422000,8.431000,8.431000,61
2021-10-18,8.460000,8.460000,8.460000,8.431000,8.431000,2
2021-10-19,8.368000,8.368000,8.368000,8.355600,8.355600,1
2021-10-20,8.357500,8.357500,8.357500,8.314650,8.314650,3
2021-10-21,8.328500,8.328500,8.328500,8.373100,8.373100,3
2021-10-22,8.366500,8.375000,8.339500,8.363300,8.363300,49
2021-10-25,8.334000,8.334000,8.330000,8.355600,8.355600,13
2021-10-26,8.350500,8.378500,8.345500,8.362600,8.362600,23
2021-10-27,8.373000,8.391000,8.373000,8.404750,8.404750,9
2021-10-28,8.438500,8.438500,8.438500,8.341000,8.341000,3
2021-10-29,8.362500,8.460000,8.362500,8.451650,8.451650,35
2021-11-01,8.451500,8.463500,8.407000,8.408300,8.408300,5
2021-11-02,8.420500,8.521500,8.397500,8.520800,8.520800,173
2021-11-03,8.503500,8.535000,8.500500,8.512800,8.512800,10
2021-11-04,8.537500,8.564000,8.537500,8.566800,8.566800,8
2021-11-05,8.569500,8.569500,8.569500,8.568250,8.568250,1
2021-11-08,8.559000,8.559000,8.526000,8.510650,8.510650,13
2021-11-09,8.489500,8.509000,8.489500,8.517900,8.517900,17
2021-11-10,8.533000,8.533000,8.533000,8.650500,8.650500,3
2021-11-11,8.643000,8.643000,8.643000,8.681300,8.681300,4
2021-11-12,8.678500,8.691000,8.678500,8.702450,8.702450,35
2021-11-15,8.688000,8.688000,8.688000,8.707750,8.707750,18
2021-11-16,8.707500,8.730500,8.696000,8.742800,8.742800,116
2021-11-17,8.737000,8.746500,8.731500,8.752750,8.752750,66
2021-11-18,8.759500,8.825500,8.759500,8.809000,8.809000,101
2021-11-19,8.805500,8.915500,8.805500,8.913450,8.913450,65
2021-11-22,8.913500,8.924500,8.899500,8.934150,8.934150,102
2021-11-23,8.961000,8.961000,8.904500,8.905500,8.905500,47
2021-11-24,8.908000,8.973000,8.908000,8.978250,8.978250,2
2021-11-26,9.050000,9.071500,9.049000,9.083500,9.083500,9
2021-11-29,9.048150,9.048150,9.048150,9.048150,9.048150,0
2021-11-30,9.064550,9.064550,9.064550,9.064550,9.064550,0
2021-12-01,9.013000,9.079500,9.013000,9.097550,9.097550,18
2021-12-02,9.089000,9.097500,9.084000,9.103300,9.103300,10
2021-12-03,9.185250,9.185250,9.185250,9.185250,9.185250,0
2021-12-06,9.137500,9.137500,9.137500,9.100000,9.100000,24
2021-12-07,9.050500,9.050500,9.030500,9.032600,9.032600,4
2021-12-08,8.947000,8.947000,8.942500,8.882550,8.882550,234
2021-12-09,8.881000,8.984000,8.881000,9.004950,9.004950,54
2021-12-10,8.956550,8.956550,8.956550,8.956550,8.956550,0
2021-12-13,9.042410,9.042410,9.042410,9.042410,9.042410,20
2021-12-14,9.111600,9.111600,9.111600,9.111600,9.111600,0
2021-12-15,9.117500,9.117500,9.117500,9.057950,9.057950,1
2021-12-16,8.967000,8.990500,8.967000,9.009800,9.009800,6
2021-12-17,9.043250,9.043250,9.043250,9.043250,9.043250,0
2021-12-20,9.063500,9.063500,9.063500,9.079350,9.079350,3
2021-12-21,8.998500,8.998500,8.989000,8.958950,8.958950,29
2021-12-22,8.968500,8.968500,8.968500,8.896000,8.896000,1
2021-12-23,8.895500,8.900500,8.895500,8.837850,8.837850,12
2021-12-27,8.866000,8.866000,8.866000,8.855050,8.855050,1
2021-12-28,8.824000,8.824000,8.824000,8.826900,8.826900,1
2021-12-29,8.796500,8.796500,8.796500,8.797400,8.797400,2
2021-12-30,8.839000,8.839000,8.810000,8.810550,8.810550,3
2021-12-31,8.819100,8.819100,8.819100,8.819100,8.819100,0
2022-01-03,8.843000,8.843000,8.843000,8.885750,8.885750,1
2022-01-04,8.862500,8.874000,8.862500,8.871550,8.871550,5
2022-01-05,8.856600,8.856600,8.856600,8.856600,8.856600,0
2022-01-06,8.913450,8.913450,8.913450,8.913450,8.913450,0
2022-01-07,8.888000,8.888000,8.888000,8.841750,8.841750,1
2022-01-10,8.887300,8.887300,8.887300,8.887300,8.887300,0
2022-01-11,8.841000,8.841000,8.841000,8.787350,8.787350,1
2022-01-12,8.707000,8.707000,8.707000,8.672250,8.672250,10
2022-01-13,8.701700,8.701700,8.701700,8.701700,8.701700,0
2022-01-14,8.687000,8.687000,8.687000,8.787350,8.787350,1
2022-01-18,8.810550,8.810550,8.810550,8.810550,8.810550,30
2022-01-19,8.768850,8.768850,8.768850,8.768850,8.768850,30
2022-01-20,8.813000,8.817000,8.810500,8.813700,8.813700,47
2022-01-21,8.831500,8.892500,8.831500,8.908700,8.908700,780
2022-01-24,8.904500,8.950000,8.904500,8.992800,8.992800,772
2022-01-25,9.012500,9.012500,9.012500,8.917400,8.917400,42
2022-01-26,8.934150,8.934150,8.934150,8.934150,8.934150,0
2022-01-27,8.976000,8.976000,8.976000,8.977450,8.977450,1
2022-01-28,8.991500,8.991500,8.991500,9.006550,9.006550,4
2022-01-31,8.975000,8.975000,8.975000,8.892850,8.892850,1
2022-02-01,8.918000,8.918000,8.865000,8.859750,8.859750,37
2022-02-02,8.831500,8.845000,8.791500,8.792750,8.792750,47
2022-02-03,8.732500,8.732500,8.732500,8.733600,8.733600,1
2022-02-04,8.708500,8.794000,8.708500,8.793550,8.793550,21
2022-02-07,8.797500,8.806000,8.797500,8.785050,8.785050,2
2022-02-08,8.780000,8.780000,8.780000,8.844100,8.844100,2
2022-02-09,8.816000,8.816000,8.816000,8.816000,8.816000,0
2022-02-10,8.742000,8.813000,8.742000,8.810550,8.810550,23
2022-02-11,8.875000,8.875000,8.875000,8.883350,8.883350,10
2022-02-14,8.880000,8.880000,8.880000,8.905500,8.905500,1
2022-02-15,8.885000,8.885000,8.885000,8.915050,8.915050,5
2022-02-16,8.866050,8.866050,8.866050,8.866050,8.866050,0
2022-02-17,8.913000,8.913000,8.911500,8.926200,8.926200,2
2022-02-18,8.897000,9.001500,8.897000,8.987950,8.987950,12
2022-02-22,8.880000,8.891000,8.880000,8.888100,8.888100,5
2022-02-23,8.875000,8.891000,8.834500,8.899950,8.899950,12
2022-02-24,9.031000,9.031000,9.031000,8.994400,8.994400,6
2022-02-25,8.956500,8.956500,8.871500,8.833900,8.833900,47
2022-02-28,8.824500,8.824500,8.824500,8.823800,8.823800,2
2022-03-01,8.821500,8.909000,8.821000,8.901550,8.901550,34
2022-03-02,8.876000,8.876000,8.876000,8.858950,8.858950,5
2022-03-03,8.884000,8.930500,8.884000,8.928550,8.928550,44
2022-03-04,8.985000,8.985000,8.985000,8.961400,8.961400,19
2022-03-07,9.001000,9.001000,9.001000,9.059600,9.059600,86
2022-03-08,8.982500,8.982500,8.982500,8.985550,8.985550,747
2022-03-09,8.978000,8.978000,8.978000,8.927750,8.927750,1092
2022-03-10,8.946500,8.956000,8.945000,8.953350,8.953350,69
2022-03-11,8.933500,8.933500,8.933000,8.995250,8.995250,9
2022-03-14,9.013070,9.013070,9.013070,9.013070,9.013070,1
2022-03-15,9.070500,9.070500,8.984500,9.017150,9.017150,27
2022-03-16,8.890500,8.890500,8.890500,8.938950,8.938950,8
2022-03-17,8.851500,8.851500,8.804000,8.801250,8.801250,70
2022-03-18,8.791000,8.791000,8.791000,8.748900,8.748900,3
2022-03-21,8.771950,8.771950,8.771950,8.771950,8.771950,0
2022-03-22,8.782700,8.782700,8.782700,8.782700,8.782700,0
2022-03-23,8.691850,8.691850,8.691850,8.691850,8.691850,0
2022-03-24,8.655000,8.657000,8.655000,8.689600,8.689600,20
2022-03-25,8.687500,8.687500,8.617000,8.620700,8.620700,11
2022-03-28,8.719900,8.719900,8.719900,8.719900,8.719900,0
2022-03-29,8.685500,8.685500,8.636500,8.681300,8.681300,6
2022-03-30,8.657500,8.657500,8.577000,8.574850,8.574850,13
2022-03-31,8.630000,8.797000,8.630000,8.795850,8.795850,27
2022-04-01,8.802500,8.822000,8.755000,8.757350,8.757350,20
2022-04-04,8.738500,8.746000,8.723000,8.723700,8.723700,23
2022-04-05,8.726000,8.733000,8.726000,8.749650,8.749650,12
2022-04-06,8.767000,8.805500,8.767000,8.796600,8.796600,216
2022-04-07,8.809000,8.809000,8.809000,8.809000,8.809000,0
2022-04-08,8.818500,8.818500,8.780500,8.693400,8.693400,8
2022-04-11,8.727000,8.727000,8.727000,8.814450,8.814450,1
2022-04-12,8.740500,8.740500,8.740500,8.776550,8.776550,3
2022-04-13,8.761950,8.761950,8.761950,8.761950,8.761950,0
2022-04-14,8.718500,8.718500,8.718500,8.780400,8.780400,0
2022-04-18,8.857400,8.857400,8.857400,8.857400,8.857400,0
2022-04-19,8.840000,8.840000,8.840000,8.833150,8.833150,78
2022-04-20,8.816800,8.816800,8.816800,8.816800,8.816800,0
2022-04-21,8.833500,8.895000,8.833500,8.885750,8.885750,24
2022-04-22,8.891000,8.916500,8.891000,8.965400,8.965400,4
2022-04-25,9.045500,9.045500,9.045500,9.124100,9.124100,1
2022-04-26,9.083000,9.159500,9.083000,9.233600,9.233600,22
2022-04-27,9.224500,9.354000,9.224500,9.330950,9.330950,28
2022-04-28,9.315000,9.440000,9.294500,9.395850,9.395850,42
2022-04-29,9.264500,9.351000,9.264500,9.347550,9.347550,21
2022-05-02,9.406000,9.453500,9.400000,9.479550,9.479550,19
2022-05-03,9.420000,9.422500,9.387500,9.389650,9.389650,79
2022-05-04,9.408000,9.408000,9.387500,9.296250,9.296250,5
